score_date,code,name,total_score,is_buy_strong_candidate,outcome_30d,benchmark_30d,alpha_30d,net_alpha_30d,round_trip_cost_bps,strategy,state,reason
2026-05-18,601728,中国电信,42.52,False,-5.845181674565558,1.049177411079305,-6.894359085644863,-7.0943590856448635,20.0,v1,pass,PASS
2026-05-18,601728,中国电信,42.52,False,-5.845181674565558,1.049177411079305,-6.894359085644863,-7.0943590856448635,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-18,601857,中国石油,42.2,False,-13.553431798436144,1.049177411079305,-14.60260920951545,-14.802609209515449,20.0,v1,reject,BELOW_MA60
2026-05-18,601857,中国石油,42.2,False,-13.553431798436144,1.049177411079305,-14.60260920951545,-14.802609209515449,20.0,v2,reject,BELOW_MA60
2026-05-18,601899,紫金矿业,54.47,True,-3.2268370607028807,1.049177411079305,-4.276014471782186,-4.476014471782186,20.0,v1,reject,BELOW_MA60
2026-05-18,601899,紫金矿业,54.47,True,-3.2268370607028807,1.049177411079305,-4.276014471782186,-4.476014471782186,20.0,v2,reject,BELOW_MA60
2026-05-18,601933,永辉超市,17.57,False,-10.382513661202196,1.049177411079305,-11.431691072281502,-11.631691072281502,20.0,v1,reject,BELOW_MA60
2026-05-18,601933,永辉超市,17.57,False,-10.382513661202196,1.049177411079305,-11.431691072281502,-11.631691072281502,20.0,v2,reject,BELOW_MA60
2026-05-18,601939,建设银行,31.48,False,3.5641547861507084,1.049177411079305,2.5149773750714033,2.314977375071403,20.0,v1,reject,LOW_VOLUME
2026-05-18,601939,建设银行,31.48,False,3.5641547861507084,1.049177411079305,2.5149773750714033,2.314977375071403,20.0,v2,reject,LOW_VOLUME
2026-05-18,601988,中国银行,28.75,False,4.317789291882557,1.049177411079305,3.2686118808032516,3.0686118808032514,20.0,v1,pass,PASS
2026-05-18,601988,中国银行,28.75,False,4.317789291882557,1.049177411079305,3.2686118808032516,3.0686118808032514,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-18,601991,大唐发电,35.22,False,9.709962168978548,1.049177411079305,8.660784757899243,8.460784757899244,20.0,v1,pass,PASS
2026-05-18,601991,大唐发电,35.22,False,9.709962168978548,1.049177411079305,8.660784757899243,8.460784757899244,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-18,603606,东方电缆,59.23,True,-30.412546880327305,1.049177411079305,-31.46172429140661,-31.66172429140661,20.0,v1,reject,BELOW_MA60
2026-05-18,603606,东方电缆,59.23,True,-30.412546880327305,1.049177411079305,-31.46172429140661,-31.66172429140661,20.0,v2,reject,BELOW_MA60
2026-05-19,000786,北新建材,64.28,True,-16.37545713124746,1.6177218476451038,-17.993178978892566,-18.193178978892565,20.0,v1,reject,BELOW_MA60
2026-05-19,000786,北新建材,64.28,True,-16.37545713124746,1.6177218476451038,-17.993178978892566,-18.193178978892565,20.0,v2,reject,BELOW_MA60
2026-05-19,000963,华东医药,69.92,True,-8.003985386914646,1.6177218476451038,-9.62170723455975,-9.82170723455975,20.0,v1,reject,BELOW_MA60
2026-05-19,000963,华东医药,69.92,True,-8.003985386914646,1.6177218476451038,-9.62170723455975,-9.82170723455975,20.0,v2,reject,BELOW_MA60
2026-05-19,002050,三花智控,57.98,True,-15.721844293272868,1.6177218476451038,-17.339566140917974,-17.539566140917973,20.0,v1,pass,PASS
2026-05-19,002050,三花智控,57.98,True,-15.721844293272868,1.6177218476451038,-17.339566140917974,-17.539566140917973,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,002119,康强电子,31.9,False,42.72805507745267,1.6177218476451038,41.110333229807566,40.91033322980756,20.0,v1,pass,PASS
2026-05-19,002119,康强电子,31.9,False,42.72805507745267,1.6177218476451038,41.110333229807566,40.91033322980756,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,002201,九鼎新材,31.51,False,0.0,1.6177218476451038,-1.6177218476451038,-1.8177218476451038,20.0,v1,reject,BELOW_MA60
2026-05-19,002201,九鼎新材,31.51,False,0.0,1.6177218476451038,-1.6177218476451038,-1.8177218476451038,20.0,v2,reject,BELOW_MA60
2026-05-19,002475,立讯精密,51.24,True,-7.654320987654339,1.6177218476451038,-9.272042835299443,-9.472042835299442,20.0,v1,reject,LOW_VOLUME
2026-05-19,002475,立讯精密,51.24,True,-7.654320987654339,1.6177218476451038,-9.272042835299443,-9.472042835299442,20.0,v2,reject,LOW_VOLUME
2026-05-19,002594,比亚迪,57.51,True,-7.448947201354361,1.6177218476451038,-9.066669048999465,-9.266669048999464,20.0,v1,reject,BELOW_MA60
2026-05-19,002594,比亚迪,57.51,True,-7.448947201354361,1.6177218476451038,-9.066669048999465,-9.266669048999464,20.0,v2,reject,BELOW_MA60
2026-05-19,002648,卫星化学,53.33,True,-19.337414476053294,1.6177218476451038,-20.955136323698397,-21.155136323698397,20.0,v1,reject,BELOW_MA60
2026-05-19,002648,卫星化学,53.33,True,-19.337414476053294,1.6177218476451038,-20.955136323698397,-21.155136323698397,20.0,v2,reject,BELOW_MA60
2026-05-19,002736,国信证券,44.48,True,2.1484375,1.6177218476451038,0.5307156523548962,0.33071565235489614,20.0,v1,reject,BELOW_MA60
2026-05-19,002736,国信证券,44.48,True,2.1484375,1.6177218476451038,0.5307156523548962,0.33071565235489614,20.0,v2,reject,BELOW_MA60
2026-05-19,600019,宝钢股份,44.42,True,-5.25451559934319,1.6177218476451038,-6.872237446988294,-7.072237446988294,20.0,v1,reject,BELOW_MA60
2026-05-19,600019,宝钢股份,44.42,True,-5.25451559934319,1.6177218476451038,-6.872237446988294,-7.072237446988294,20.0,v2,reject,BELOW_MA60
2026-05-19,600023,浙能电力,45.13,True,-1.788617886178867,1.6177218476451038,-3.406339733823971,-3.606339733823971,20.0,v1,pass,PASS
2026-05-19,600023,浙能电力,45.13,True,-1.788617886178867,1.6177218476451038,-3.406339733823971,-3.606339733823971,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,600036,招商银行,48.88,True,2.028289298105146,1.6177218476451038,0.41056745046004206,0.21056745046004205,20.0,v1,reject,BELOW_MA60
2026-05-19,600036,招商银行,48.88,True,2.028289298105146,1.6177218476451038,0.41056745046004206,0.21056745046004205,20.0,v2,reject,BELOW_MA60
2026-05-19,600089,特变电工,33.95,False,-12.406576980568007,1.6177218476451038,-14.02429882821311,-14.22429882821311,20.0,v1,reject,BELOW_MA60
2026-05-19,600089,特变电工,33.95,False,-12.406576980568007,1.6177218476451038,-14.02429882821311,-14.22429882821311,20.0,v2,reject,BELOW_MA60
2026-05-19,600362,江西铜业,31.35,False,6.646126760563398,1.6177218476451038,5.028404912918294,4.828404912918294,20.0,v1,reject,BELOW_MA60
2026-05-19,600362,江西铜业,31.35,False,6.646126760563398,1.6177218476451038,5.028404912918294,4.828404912918294,20.0,v2,reject,BELOW_MA60
2026-05-19,600785,新华百货,27.4,False,-15.882019285309124,1.6177218476451038,-17.499741132954227,-17.699741132954227,20.0,v1,reject,BELOW_MA60
2026-05-19,600785,新华百货,27.4,False,-15.882019285309124,1.6177218476451038,-17.499741132954227,-17.699741132954227,20.0,v2,reject,BELOW_MA60
2026-05-19,600900,长江电力,57.68,True,0.40907400520640014,1.6177218476451038,-1.2086478424387037,-1.4086478424387037,20.0,v1,pass,PASS
2026-05-19,600900,长江电力,57.68,True,0.40907400520640014,1.6177218476451038,-1.2086478424387037,-1.4086478424387037,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,600938,中国海油,53.58,True,-14.905149051490518,1.6177218476451038,-16.522870899135622,-16.72287089913562,20.0,v1,reject,BELOW_MA60
2026-05-19,600938,中国海油,53.58,True,-14.905149051490518,1.6177218476451038,-16.522870899135622,-16.72287089913562,20.0,v2,reject,BELOW_MA60
2026-05-19,600941,中国移动,52.27,True,-7.34429496761334,1.6177218476451038,-8.962016815258444,-9.162016815258443,20.0,v1,pass,PASS
2026-05-19,600941,中国移动,52.27,True,-7.34429496761334,1.6177218476451038,-8.962016815258444,-9.162016815258443,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,600999,招商证券,43.75,False,18.04697156983932,1.6177218476451038,16.429249722194218,16.22924972219422,20.0,v1,pass,PASS
2026-05-19,600999,招商证券,43.75,False,18.04697156983932,1.6177218476451038,16.429249722194218,16.22924972219422,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,601088,中国神华,49.91,True,-8.702290076335883,1.6177218476451038,-10.320011923980987,-10.520011923980986,20.0,v1,reject,BELOW_MA60
2026-05-19,601088,中国神华,49.91,True,-8.702290076335883,1.6177218476451038,-10.320011923980987,-10.520011923980986,20.0,v2,reject,BELOW_MA60
2026-05-19,601138,工业富联,44.42,True,5.30588576398956,1.6177218476451038,3.6881639163444557,3.4881639163444556,20.0,v1,pass,PASS
2026-05-19,601138,工业富联,44.42,True,5.30588576398956,1.6177218476451038,3.6881639163444557,3.4881639163444556,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,601179,中国西电,40.15,False,-7.768691588785059,1.6177218476451038,-9.386413436430164,-9.586413436430163,20.0,v1,pass,PASS
2026-05-19,601179,中国西电,40.15,False,-7.768691588785059,1.6177218476451038,-9.386413436430164,-9.586413436430163,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,601225,陕西煤业,47.63,True,-3.321033210332114,1.6177218476451038,-4.938755057977218,-5.138755057977218,20.0,v1,reject,BELOW_MA60
2026-05-19,601225,陕西煤业,47.63,True,-3.321033210332114,1.6177218476451038,-4.938755057977218,-5.138755057977218,20.0,v2,reject,BELOW_MA60
2026-05-19,601288,农业银行,29.82,False,-1.0606060606060508,1.6177218476451038,-2.6783279082511546,-2.878327908251155,20.0,v1,reject,BELOW_MA60
2026-05-19,601288,农业银行,29.82,False,-1.0606060606060508,1.6177218476451038,-2.6783279082511546,-2.878327908251155,20.0,v2,reject,BELOW_MA60
2026-05-19,601398,工商银行,34.04,False,2.364394993045904,1.6177218476451038,0.7466731454008002,0.5466731454008003,20.0,v1,reject,BELOW_MA60
2026-05-19,601398,工商银行,34.04,False,2.364394993045904,1.6177218476451038,0.7466731454008002,0.5466731454008003,20.0,v2,reject,BELOW_MA60
2026-05-19,601600,中国铝业,49.76,True,-5.228136882129264,1.6177218476451038,-6.845858729774368,-7.045858729774368,20.0,v1,reject,BELOW_MA60
2026-05-19,601600,中国铝业,49.76,True,-5.228136882129264,1.6177218476451038,-6.845858729774368,-7.045858729774368,20.0,v2,reject,BELOW_MA60
2026-05-19,601668,中国建筑,41.09,False,-3.271983640081788,1.6177218476451038,-4.889705487726892,-5.089705487726892,20.0,v1,reject,BELOW_MA60
2026-05-19,601668,中国建筑,41.09,False,-3.271983640081788,1.6177218476451038,-4.889705487726892,-5.089705487726892,20.0,v2,reject,BELOW_MA60
2026-05-19,601728,中国电信,40.0,False,-15.10263929618768,1.6177218476451038,-16.720361143832783,-16.920361143832782,20.0,v1,pass,PASS
2026-05-19,601728,中国电信,40.0,False,-15.10263929618768,1.6177218476451038,-16.720361143832783,-16.920361143832782,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,601857,中国石油,42.2,False,-15.337954939341413,1.6177218476451038,-16.955676786986515,-17.155676786986515,20.0,v1,reject,BELOW_MA60
2026-05-19,601857,中国石油,42.2,False,-15.337954939341413,1.6177218476451038,-16.955676786986515,-17.155676786986515,20.0,v2,reject,BELOW_MA60
2026-05-19,601899,紫金矿业,54.47,True,-2.7795527156549538,1.6177218476451038,-4.397274563300058,-4.597274563300058,20.0,v1,reject,BELOW_MA60
2026-05-19,601899,紫金矿业,54.47,True,-2.7795527156549538,1.6177218476451038,-4.397274563300058,-4.597274563300058,20.0,v2,reject,BELOW_MA60
2026-05-19,601933,永辉超市,17.57,False,-12.672176308539939,1.6177218476451038,-14.289898156185043,-14.489898156185042,20.0,v1,reject,BELOW_MA60
2026-05-19,601933,永辉超市,17.57,False,-12.672176308539939,1.6177218476451038,-14.289898156185043,-14.489898156185042,20.0,v2,reject,BELOW_MA60
2026-05-19,601939,建设银行,31.8,False,3.7909836065573854,1.6177218476451038,2.1732617589122816,1.9732617589122816,20.0,v1,reject,LOW_VOLUME
2026-05-19,601939,建设银行,31.8,False,3.7909836065573854,1.6177218476451038,2.1732617589122816,1.9732617589122816,20.0,v2,reject,LOW_VOLUME
2026-05-19,601988,中国银行,28.75,False,2.590673575129543,1.6177218476451038,0.972951727484439,0.7729517274844391,20.0,v1,pass,PASS
2026-05-19,601988,中国银行,28.75,False,2.590673575129543,1.6177218476451038,0.972951727484439,0.7729517274844391,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,601991,大唐发电,35.22,False,15.13240857503153,1.6177218476451038,13.514686727386426,13.314686727386427,20.0,v1,pass,PASS
2026-05-19,601991,大唐发电,35.22,False,15.13240857503153,1.6177218476451038,13.514686727386426,13.314686727386427,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-19,603606,东方电缆,59.17,True,-30.445881552076248,1.6177218476451038,-32.06360339972135,-32.263603399721354,20.0,v1,reject,BELOW_MA60
2026-05-19,603606,东方电缆,59.17,True,-30.445881552076248,1.6177218476451038,-32.06360339972135,-32.263603399721354,20.0,v2,reject,BELOW_MA60
2026-05-20,000786,北新建材,64.28,True,-20.226537216828476,1.8739274743851508,-22.100464691213627,-22.300464691213627,20.0,v1,reject,BELOW_MA60
2026-05-20,000786,北新建材,64.28,True,-20.226537216828476,1.8739274743851508,-22.100464691213627,-22.300464691213627,20.0,v2,reject,BELOW_MA60
2026-05-20,000963,华东医药,69.92,True,-5.940922668436777,1.8739274743851508,-7.8148501428219275,-8.014850142821928,20.0,v1,reject,BELOW_MA60
2026-05-20,000963,华东医药,69.92,True,-5.940922668436777,1.8739274743851508,-7.8148501428219275,-8.014850142821928,20.0,v2,reject,BELOW_MA60
2026-05-20,002050,三花智控,58.22,True,-12.593158799923554,1.8739274743851508,-14.467086274308706,-14.667086274308705,20.0,v1,pass,PASS
2026-05-20,002050,三花智控,58.22,True,-12.593158799923554,1.8739274743851508,-14.467086274308706,-14.667086274308705,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,002119,康强电子,31.9,False,40.97222222222221,1.8739274743851508,39.09829474783706,38.898294747837056,20.0,v1,pass,PASS
2026-05-20,002119,康强电子,31.9,False,40.97222222222221,1.8739274743851508,39.09829474783706,38.898294747837056,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,002201,九鼎新材,32.03,False,1.4084507042253502,1.8739274743851508,-0.4654767701598006,-0.6654767701598006,20.0,v1,reject,BELOW_MA60
2026-05-20,002201,九鼎新材,32.03,False,1.4084507042253502,1.8739274743851508,-0.4654767701598006,-0.6654767701598006,20.0,v2,reject,BELOW_MA60
2026-05-20,002475,立讯精密,51.38,True,-3.411602209944753,1.8739274743851508,-5.285529684329903,-5.4855296843299035,20.0,v1,reject,LOW_VOLUME
2026-05-20,002475,立讯精密,51.38,True,-3.411602209944753,1.8739274743851508,-5.285529684329903,-5.4855296843299035,20.0,v2,reject,LOW_VOLUME
2026-05-20,002594,比亚迪,57.33,True,-8.197916666666671,1.8739274743851508,-10.071844141051823,-10.271844141051822,20.0,v1,reject,BELOW_MA60
2026-05-20,002594,比亚迪,57.33,True,-8.197916666666671,1.8739274743851508,-10.071844141051823,-10.271844141051822,20.0,v2,reject,BELOW_MA60
2026-05-20,002648,卫星化学,53.91,True,-18.02347595607725,1.8739274743851508,-19.8974034304624,-20.0974034304624,20.0,v1,reject,BELOW_MA60
2026-05-20,002648,卫星化学,53.91,True,-18.02347595607725,1.8739274743851508,-19.8974034304624,-20.0974034304624,20.0,v2,reject,BELOW_MA60
2026-05-20,002736,国信证券,44.36,True,-1.2584704743465736,1.8739274743851508,-3.1323979487317244,-3.3323979487317246,20.0,v1,reject,BELOW_MA60
2026-05-20,002736,国信证券,44.36,True,-1.2584704743465736,1.8739274743851508,-3.1323979487317244,-3.3323979487317246,20.0,v2,reject,BELOW_MA60
2026-05-20,600019,宝钢股份,44.8,True,-5.96026490066226,1.8739274743851508,-7.834192375047411,-8.034192375047411,20.0,v1,reject,BELOW_MA60
2026-05-20,600019,宝钢股份,44.8,True,-5.96026490066226,1.8739274743851508,-7.834192375047411,-8.034192375047411,20.0,v2,reject,BELOW_MA60
2026-05-20,600023,浙能电力,43.65,False,-14.029850746268657,1.8739274743851508,-15.903778220653809,-16.10377822065381,20.0,v1,pass,PASS
2026-05-20,600023,浙能电力,43.65,False,-14.029850746268657,1.8739274743851508,-15.903778220653809,-16.10377822065381,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,600036,招商银行,48.88,True,-0.2943537597002943,1.8739274743851508,-2.168281234085445,-2.3682812340854453,20.0,v1,reject,BELOW_MA60
2026-05-20,600036,招商银行,48.88,True,-0.2943537597002943,1.8739274743851508,-2.168281234085445,-2.3682812340854453,20.0,v2,reject,BELOW_MA60
2026-05-20,600089,特变电工,33.95,False,-14.327700220426154,1.8739274743851508,-16.201627694811304,-16.401627694811303,20.0,v1,reject,BELOW_MA60
2026-05-20,600089,特变电工,33.95,False,-14.327700220426154,1.8739274743851508,-16.201627694811304,-16.401627694811303,20.0,v2,reject,BELOW_MA60
2026-05-20,600362,江西铜业,31.35,False,20.8295557570263,1.8739274743851508,18.955628282641147,18.755628282641148,20.0,v1,reject,BELOW_MA60
2026-05-20,600362,江西铜业,31.35,False,20.8295557570263,1.8739274743851508,18.955628282641147,18.755628282641148,20.0,v2,reject,BELOW_MA60
2026-05-20,600785,新华百货,27.12,False,-16.5016501650165,1.8739274743851508,-18.37557763940165,-18.57557763940165,20.0,v1,reject,BELOW_MA60
2026-05-20,600785,新华百货,27.12,False,-16.5016501650165,1.8739274743851508,-18.37557763940165,-18.57557763940165,20.0,v2,reject,BELOW_MA60
2026-05-20,600900,长江电力,57.02,True,-2.1651376146789025,1.8739274743851508,-4.039065089064053,-4.239065089064053,20.0,v1,reject,BELOW_MA120
2026-05-20,600900,长江电力,57.02,True,-2.1651376146789025,1.8739274743851508,-4.039065089064053,-4.239065089064053,20.0,v2,reject,BELOW_MA120
2026-05-20,600938,中国海油,53.58,True,-16.847237269772485,1.8739274743851508,-18.721164744157637,-18.921164744157636,20.0,v1,reject,BELOW_MA60
2026-05-20,600938,中国海油,53.58,True,-16.847237269772485,1.8739274743851508,-18.721164744157637,-18.921164744157636,20.0,v2,reject,BELOW_MA60
2026-05-20,600941,中国移动,52.11,True,-9.257425742574254,1.8739274743851508,-11.131353216959404,-11.331353216959403,20.0,v1,pass,PASS
2026-05-20,600941,中国移动,52.11,True,-9.257425742574254,1.8739274743851508,-11.131353216959404,-11.331353216959403,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,600999,招商证券,41.81,False,11.124401913875603,1.8739274743851508,9.250474439490453,9.050474439490454,20.0,v1,pass,PASS
2026-05-20,600999,招商证券,41.81,False,11.124401913875603,1.8739274743851508,9.250474439490453,9.050474439490454,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,601088,中国神华,49.91,True,-10.440633818102896,1.8739274743851508,-12.314561292488047,-12.514561292488047,20.0,v1,reject,BELOW_MA60
2026-05-20,601088,中国神华,49.91,True,-10.440633818102896,1.8739274743851508,-12.314561292488047,-12.514561292488047,20.0,v2,reject,BELOW_MA60
2026-05-20,601138,工业富联,44.42,True,13.885647607934647,1.8739274743851508,12.011720133549495,11.811720133549496,20.0,v1,pass,PASS
2026-05-20,601138,工业富联,44.42,True,13.885647607934647,1.8739274743851508,12.011720133549495,11.811720133549496,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,601179,中国西电,40.15,False,-13.295454545454554,1.8739274743851508,-15.169382019839706,-15.369382019839705,20.0,v1,reject,LOW_VOLUME
2026-05-20,601179,中国西电,40.15,False,-13.295454545454554,1.8739274743851508,-15.169382019839706,-15.369382019839705,20.0,v2,reject,LOW_VOLUME
2026-05-20,601225,陕西煤业,47.63,True,-5.822058220582216,1.8739274743851508,-7.695985694967367,-7.895985694967367,20.0,v1,reject,BELOW_MA60
2026-05-20,601225,陕西煤业,47.63,True,-5.822058220582216,1.8739274743851508,-7.695985694967367,-7.895985694967367,20.0,v2,reject,BELOW_MA60
2026-05-20,601288,农业银行,29.82,False,-3.776435045317217,1.8739274743851508,-5.650362519702368,-5.850362519702368,20.0,v1,reject,BELOW_MA60
2026-05-20,601288,农业银行,29.82,False,-3.776435045317217,1.8739274743851508,-5.650362519702368,-5.850362519702368,20.0,v2,reject,BELOW_MA60
2026-05-20,601398,工商银行,33.46,False,-1.377410468319551,1.8739274743851508,-3.2513379427047018,-3.451337942704702,20.0,v1,reject,BELOW_MA60
2026-05-20,601398,工商银行,33.46,False,-1.377410468319551,1.8739274743851508,-3.2513379427047018,-3.451337942704702,20.0,v2,reject,BELOW_MA60
2026-05-20,601600,中国铝业,49.76,True,-12.336448598130822,1.8739274743851508,-14.210376072515974,-14.410376072515973,20.0,v1,reject,BELOW_MA60
2026-05-20,601600,中国铝业,49.76,True,-12.336448598130822,1.8739274743851508,-14.210376072515974,-14.410376072515973,20.0,v2,reject,BELOW_MA60
2026-05-20,601668,中国建筑,41.09,False,-5.725971370143135,1.8739274743851508,-7.599898844528286,-7.799898844528286,20.0,v1,reject,BELOW_MA60
2026-05-20,601668,中国建筑,41.09,False,-5.725971370143135,1.8739274743851508,-7.599898844528286,-7.799898844528286,20.0,v2,reject,BELOW_MA60
2026-05-20,601728,中国电信,39.42,False,-20.2247191011236,1.8739274743851508,-22.098646575508752,-22.29864657550875,20.0,v1,pass,PASS
2026-05-20,601728,中国电信,39.42,False,-20.2247191011236,1.8739274743851508,-22.098646575508752,-22.29864657550875,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,601857,中国石油,42.2,False,-17.128027681660907,1.8739274743851508,-19.00195515604606,-19.201955156046058,20.0,v1,reject,BELOW_MA60
2026-05-20,601857,中国石油,42.2,False,-17.128027681660907,1.8739274743851508,-19.00195515604606,-19.201955156046058,20.0,v2,reject,BELOW_MA60
2026-05-20,601899,紫金矿业,54.47,True,-4.717586649550698,1.8739274743851508,-6.591514123935849,-6.791514123935849,20.0,v1,reject,BELOW_MA60
2026-05-20,601899,紫金矿业,54.47,True,-4.717586649550698,1.8739274743851508,-6.591514123935849,-6.791514123935849,20.0,v2,reject,BELOW_MA60
2026-05-20,601933,永辉超市,17.57,False,-15.068493150684926,1.8739274743851508,-16.942420625070078,-17.142420625070077,20.0,v1,reject,BELOW_MA60
2026-05-20,601933,永辉超市,17.57,False,-15.068493150684926,1.8739274743851508,-16.942420625070078,-17.142420625070077,20.0,v2,reject,BELOW_MA60
2026-05-20,601939,建设银行,31.48,False,-0.10070493454179541,1.8739274743851508,-1.9746324089269462,-2.1746324089269464,20.0,v1,pass,PASS
2026-05-20,601939,建设银行,31.48,False,-0.10070493454179541,1.8739274743851508,-1.9746324089269462,-2.1746324089269464,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,601988,中国银行,28.75,False,-0.857632933104624,1.8739274743851508,-2.731560407489775,-2.931560407489775,20.0,v1,pass,PASS
2026-05-20,601988,中国银行,28.75,False,-0.857632933104624,1.8739274743851508,-2.731560407489775,-2.931560407489775,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,601991,大唐发电,35.22,False,-1.9093078758949944,1.8739274743851508,-3.7832353502801452,-3.9832353502801454,20.0,v1,pass,PASS
2026-05-20,601991,大唐发电,35.22,False,-1.9093078758949944,1.8739274743851508,-3.7832353502801452,-3.9832353502801454,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-20,603606,东方电缆,58.73,True,-32.868190988567584,1.8739274743851508,-34.74211846295273,-34.942118462952735,20.0,v1,reject,BELOW_MA60
2026-05-20,603606,东方电缆,58.73,True,-32.868190988567584,1.8739274743851508,-34.74211846295273,-34.942118462952735,20.0,v2,reject,BELOW_MA60
2026-05-21,000786,北新建材,64.28,True,-20.771394134190444,3.3137212268194327,-24.085115361009876,-24.285115361009876,20.0,v1,reject,BELOW_MA60
2026-05-21,000786,北新建材,64.28,True,-20.771394134190444,3.3137212268194327,-24.085115361009876,-24.285115361009876,20.0,v2,reject,BELOW_MA60
2026-05-21,000963,华东医药,69.92,True,-4.385964912280704,3.3137212268194327,-7.6996861391001366,-7.899686139100137,20.0,v1,reject,BELOW_MA60
2026-05-21,000963,华东医药,69.92,True,-4.385964912280704,3.3137212268194327,-7.6996861391001366,-7.899686139100137,20.0,v2,reject,BELOW_MA60
2026-05-21,002050,三花智控,58.76,True,-9.51533135509396,3.3137212268194327,-12.829052581913391,-13.02905258191339,20.0,v1,pass,PASS
2026-05-21,002050,三花智控,58.76,True,-9.51533135509396,3.3137212268194327,-12.829052581913391,-13.02905258191339,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-21,002119,康强电子,31.9,False,43.3734939759036,3.3137212268194327,40.05977274908417,39.859772749084165,20.0,v1,pass,PASS
2026-05-21,002119,康强电子,31.9,False,43.3734939759036,3.3137212268194327,40.05977274908417,39.859772749084165,20.0,v2,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE
2026-05-21,002201,九鼎新材,32.09,False,2.9436501261564274,3.3137212268194327,-0.3700711006630053,-0.5700711006630053,20.0,v1,reject,BELOW_MA60
2026-05-21,002201,九鼎新材,32.09,False,2.9436501261564274,3.3137212268194327,-0.3700711006630053,-0.5700711006630053,20.0,v2,reject,BELOW_MA60
2026-05-21,002475,立讯精密,52.0,True,-0.19980019980018193,3.3137212268194327,-3.5135214266196146,-3.713521426619615,20.0,v1,reject,LOW_VOLUME
2026-05-21,002475,立讯精密,52.0,True,-0.19980019980018193,3.3137212268194327,-3.5135214266196146,-3.713521426619615,20.0,v2,reject,LOW_VOLUME
2026-05-21,002594,比亚迪,57.63,True,-5.60197086546701,3.3137212268194327,-8.915692092286442,-9.11569209228644,20.0,v1,reject,BELOW_MA60
2026-05-21,002594,比亚迪,57.63,True,-5.60197086546701,3.3137212268194327,-8.915692092286442,-9.11569209228644,20.0,v2,reject,BELOW_MA60
2026-05-21,002648,卫星化学,54.45,True,-15.33046538912789,3.3137212268194327,-18.644186615947323,-18.844186615947322,20.0,v1,reject,BELOW_MA60
2026-05-21,002648,卫星化学,54.45,True,-15.33046538912789,3.3137212268194327,-18.644186615947323,-18.844186615947322,20.0,v2,reject,BELOW_MA60
2026-05-21,002736,国信证券,44.48,True,-0.1956947162426781,3.3137212268194327,-3.509415943062111,-3.709415943062111,20.0,v1,reject,BELOW_MA60
2026-05-21,002736,国信证券,44.48,True,-0.1956947162426781,3.3137212268194327,-3.509415943062111,-3.709415943062111,20.0,v2,reject,BELOW_MA60
2026-05-21,600019,宝钢股份,44.8,True,-4.85762144053602,3.3137212268194327,-8.171342667355454,-8.371342667355453,20.0,v1,reject,BELOW_MA60
2026-05-21,600019,宝钢股份,44.8,True,-4.85762144053602,3.3137212268194327,-8.171342667355454,-8.371342667355453,20.0,v2,reject,BELOW_MA60
