score_date,code,name,total_score,is_buy_strong_candidate,buy_strong_threshold,outcome_30d,benchmark_30d,alpha_30d,net_alpha_30d,production_entry_signal,production_entry_signal_status,production_entry_signal_reason,v1_signal,v1_status,v1_reason,v2_signal,v2_status,v2_reason,v2_adjusted,source,volume_unit,stale_reason,unavailable_reason,preload_start,alignment_reason,close,ma60,ma120,ma60_5d_ago,vol5,vol20,high_20d_prev,market_state,market_reason,market_close,market_ma20,market_ma20_5d_ago,panel_bar_count
2026-05-14,600999,招商证券,44.89,True,44.0,9.603469640644358,-2.793297521670135,12.396767162314493,12.196767162314494,,,,0,reject,BELOW_MA120,0,reject,BELOW_MA120,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,16.01,15.9645,16.379583333333333,16.031166666666667,475738.334,421961.27999999997,16.38,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601088,中国神华,39.91,False,44.0,2.9910714285714457,-2.793297521670135,5.78436895024158,5.58436895024158,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,45.17,46.1395,43.62375,45.814499999999995,285275.374,313021.78599999996,48.7,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,438
2026-05-14,601138,工业富联,42.43,False,44.0,2.2303206997084546,-2.793297521670135,5.023618221378589,4.823618221378589,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,68.6,56.98416666666667,59.19975,56.041666666666664,2914096.31,2505931.4080000003,70.84,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601179,中国西电,34.5,False,44.0,-29.179810725552045,-2.793297521670135,-26.38651320388191,-26.58651320388191,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,17.61,16.7845,13.798166666666667,16.529666666666667,3584203.4880000004,2605544.975,19.89,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601225,陕西煤业,38.22,False,44.0,15.138592750533043,-2.793297521670135,17.931890272203177,17.731890272203177,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,23.34,25.050666666666665,23.655666666666665,24.892833333333332,449988.872,469247.671,26.83,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601288,农业银行,29.88,False,44.0,2.102102102102088,-2.793297521670135,4.895399623772223,4.695399623772222,,,,0,reject,BELOW_MA120,0,reject,BELOW_MA120,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,6.76,6.7335,7.1537500000000005,6.727166666666666,3423902.1859999998,3247413.2905,7.29,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601398,工商银行,33.56,False,44.0,7.607192254495154,-2.793297521670135,10.400489776165289,10.20048977616529,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,7.3,7.337166666666667,7.574583333333334,7.326333333333333,3070368.84,2595339.9815,7.68,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601600,中国铝业,45.6,True,44.0,-6.976744186046502,-2.793297521670135,-4.183446664376367,-4.383446664376367,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,11.61,12.545333333333334,12.2875,12.665833333333333,2225591.336,2297417.5155,12.8,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601668,中国建筑,38.46,False,44.0,-4.024144869215296,-2.793297521670135,-1.230847347545161,-1.4308473475451609,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,4.94,4.983666666666666,5.08525,4.991,2345247.624,2092992.0945000001,5.04,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601728,中国电信,37.44,False,44.0,-3.3546325878594296,-2.793297521670135,-0.5613350661892946,-0.7613350661892946,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,6.26,5.8870000000000005,6.162333333333334,5.856833333333333,1594562.208,1276388.1045,6.23,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601857,中国石油,35.92,False,44.0,-6.654676258992797,-2.793297521670135,-3.8613787373226622,-4.061378737322662,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,11.25,11.808333333333334,10.901083333333334,11.766166666666667,1881914.9600000002,1754939.8895,12.36,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601899,紫金矿业,48.58,True,44.0,-13.215990453460623,-2.793297521670135,-10.422692931790488,-10.622692931790487,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,33.52,35.286833333333334,34.475833333333334,35.62583333333334,3242664.532,2938715.6855,36.0,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601933,永辉超市,11.92,False,44.0,-13.243243243243253,-2.793297521670135,-10.449945721573117,-10.649945721573117,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,3.75,3.9673333333333334,4.3525,4.032666666666667,1035092.7339999999,1471786.949,4.32,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601939,建设银行,34.0,False,44.0,9.856262833675554,-2.793297521670135,12.64956035534569,12.44956035534569,,,,0,reject,LOW_VOLUME,0,reject,LOW_VOLUME,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,9.74,9.299833333333334,9.2395,9.223833333333335,773960.604,851518.6705,10.0,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601988,中国银行,30.77,False,44.0,9.201388888888884,-2.793297521670135,11.99468641055902,11.79468641055902,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,5.76,5.586833333333333,5.629499999999999,5.5575,2180827.502,2014637.5465,5.97,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,601991,大唐发电,31.15,False,44.0,9.76933514246947,-2.793297521670135,12.562632664139606,12.362632664139607,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,7.2,4.2695,3.95725,4.032333333333333,8555201.544,3663263.7484999998,7.37,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-14,603606,东方电缆,52.3,True,44.0,-35.0,-2.793297521670135,-32.206702478329866,-32.40670247832987,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,61.42,61.20583333333333,60.15575,60.631,182694.09,157143.3655,67.58,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,448
2026-05-15,000786,北新建材,64.28,True,44.0,-16.739044611133036,-1.6929288273290544,-15.04611578380398,-15.24611578380398,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,25.33,26.44383333333333,26.061249999999998,26.6375,146525.012,143826.279,27.06,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,000963,华东医药,69.92,True,44.0,-6.996805111821091,-1.6929288273290544,-5.303876284492037,-5.503876284492037,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,31.3,34.85883333333334,37.34458333333334,35.151500000000006,163868.436,134036.3875,35.93,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,002050,三花智控,58.28,True,44.0,-13.926238955051861,-1.6929288273290544,-12.233310127722806,-12.433310127722805,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,52.06,47.075,47.840333333333334,47.08866666666667,1795592.3239999998,1317919.8885,53.88,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,002119,康强电子,31.9,False,44.0,37.52151462994837,-1.6929288273290544,39.214443457277426,39.01444345727742,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,23.24,21.8925,20.4055,22.061833333333333,429887.39,350702.39499999996,23.73,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,002201,九鼎新材,31.51,False,44.0,-14.408770555990602,-1.6929288273290544,-12.715841728661548,-12.915841728661547,,,,0,reject,LOW_VOLUME,0,reject,LOW_VOLUME,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,12.77,12.620000000000001,11.596416666666666,12.628166666666665,584446.562,845960.4710000001,16.85,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,002475,立讯精密,50.92,True,44.0,-13.83783783783784,-1.6929288273290544,-12.144909010508787,-12.344909010508786,,,,0,reject,LOW_VOLUME,0,reject,LOW_VOLUME,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,74.0,56.49783333333333,56.54416666666667,54.442,2229996.5719999997,2292381.378,81.78,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,002594,比亚迪,57.33,True,44.0,-4.880581516095539,-1.6929288273290544,-3.1876526887664847,-3.387652688766485,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,96.3,99.5875,97.34033333333333,98.75733333333332,419568.392,487204.396,105.97,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,002648,卫星化学,53.21,True,44.0,-13.96011396011395,-1.6929288273290544,-12.267185132784896,-12.467185132784895,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,28.08,26.62366666666667,22.5935,26.201,596608.3200000001,594263.413,30.2,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,002736,国信证券,44.36,True,44.0,-0.7729468599033784,-1.6929288273290544,0.919981967425676,0.719981967425676,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,10.35,11.668666666666667,12.349916666666667,11.812333333333333,389365.306,431533.75049999997,12.35,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,439
2026-05-15,600019,宝钢股份,44.12,True,44.0,-3.2154340836012874,-1.6929288273290544,-1.522505256272233,-1.722505256272233,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,6.22,6.633833333333333,6.944583333333333,6.6931666666666665,1090182.142,1004485.401,6.55,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600023,浙能电力,45.33,True,44.0,3.13014827018121,-1.6929288273290544,4.823077097510264,4.623077097510264,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,6.07,5.520333333333334,5.287333333333334,5.432833333333334,832130.568,749224.533,6.18,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600036,招商银行,48.88,True,44.0,4.488711819389124,-1.6929288273290544,6.181640646718178,5.981640646718178,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,37.65,39.135666666666665,40.21358333333333,39.233333333333334,860139.7300000001,889438.707,40.15,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600089,特变电工,33.95,False,44.0,-14.45022288261516,-1.6929288273290544,-12.757294055286106,-12.957294055286106,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,26.92,28.44816666666667,26.489250000000002,28.468166666666665,2841044.406,1955395.6375,29.67,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600362,江西铜业,31.35,False,44.0,-7.159801595859394,-1.6929288273290544,-5.466872768530339,-5.6668727685303395,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,46.37,48.75033333333333,48.84191666666666,49.479166666666664,701849.362,502730.84500000003,51.88,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600785,新华百货,27.7,False,44.0,-12.413394919168596,-1.6929288273290544,-10.72046609183954,-10.92046609183954,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,17.32,18.432000000000002,17.304583333333333,18.950333333333333,74305.022,79892.881,18.8,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600900,长江电力,57.56,True,44.0,4.624491305956346,-1.6929288273290544,6.317420133285401,6.117420133285401,,,,0,reject,BELOW_MA120,0,reject,BELOW_MA120,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,27.03,26.843666666666664,27.122083333333332,26.787333333333333,1146026.338,965622.1525000001,27.42,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600938,中国海油,53.58,True,44.0,-8.6277732128184,-1.6929288273290544,-6.934844385489346,-7.134844385489346,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,36.51,38.78366666666667,34.282583333333335,38.585,392732.862,492559.36449999997,40.52,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600941,中国移动,53.25,True,44.0,-2.909053791977134,-1.6929288273290544,-1.2161249646480798,-1.4161249646480798,,,,0,reject,BELOW_MA120,0,reject,BELOW_MA120,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,97.97,95.18583333333332,98.38916666666667,94.864,120760.15,95326.7625,98.95,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,600999,招商证券,44.77,True,44.0,12.032932235592163,-1.6929288273290544,13.725861062921219,13.52586106292122,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,15.79,15.946499999999999,16.368333333333332,16.011333333333333,495352.18600000005,429774.30250000005,16.38,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601088,中国神华,49.91,True,44.0,0.9628008752735173,-1.6929288273290544,2.6557297026025717,2.4557297026025715,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,45.7,46.20666666666667,43.64958333333333,45.86866666666666,309570.52800000005,318276.5505,48.7,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,439
2026-05-15,601138,工业富联,44.42,True,44.0,3.711919550428844,-1.6929288273290544,5.404848377757898,5.204848377757898,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,67.62,57.2045,59.191583333333334,56.13466666666667,3275197.854,2549740.023,74.0,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601179,中国西电,40.15,False,44.0,-21.411901983663938,-1.6929288273290544,-19.718973156334883,-19.918973156334882,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,17.14,16.825499999999998,13.8595,16.5745,3641771.562,2624203.877,19.89,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601225,陕西煤业,47.63,True,44.0,13.160100586756073,-1.6929288273290544,14.853029414085128,14.653029414085129,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,23.86,25.080333333333332,23.655250000000002,24.918666666666663,463052.00800000003,476911.45999999996,26.83,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601288,农业银行,29.38,False,44.0,1.9490254872563728,-1.6929288273290544,3.641954314585427,3.441954314585427,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,6.67,6.7335,7.13775,6.730166666666666,3635711.788,3257453.0295,7.29,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601398,工商银行,34.04,False,44.0,7.458563535911611,-1.6929288273290544,9.151492363240665,8.951492363240666,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,7.24,7.336833333333333,7.566666666666666,7.329833333333334,3134597.7240000004,2621991.104,7.68,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601600,中国铝业,49.76,True,44.0,-1.1893870082342106,-1.6929288273290544,0.5035418190948437,0.30354181909484373,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,10.93,12.512666666666666,12.281,12.628666666666668,2509995.738,2334748.1255,12.8,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601668,中国建筑,41.09,False,44.0,-3.2454361054766734,-1.6929288273290544,-1.552507278147619,-1.752507278147619,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,4.93,4.981333333333334,5.080916666666667,4.988833333333333,2500082.82,2112099.7285,5.04,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601728,中国电信,42.52,False,44.0,-4.423380726698268,-1.6929288273290544,-2.7304518993692133,-2.9304518993692135,,,,1,pass,PASS,1,pass_weak,QFQ_UNAVAILABLE;ADJUSTED_NONE,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,6.33,5.896166666666667,6.157583333333333,5.857666666666666,1840901.254,1369871.0414999998,6.3,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601857,中国石油,42.2,False,44.0,-9.817549956559501,-1.6929288273290544,-8.124621129230448,-8.324621129230447,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,11.51,11.820666666666666,10.914166666666667,11.767833333333334,1989267.554,1800956.927,12.36,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601899,紫金矿业,54.47,True,44.0,-8.636934673366836,-1.6929288273290544,-6.944005846037782,-7.144005846037782,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,31.84,35.19766666666667,34.495416666666664,35.536833333333334,3536732.532,3013433.9595,36.0,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
2026-05-15,601933,永辉超市,17.57,False,44.0,-12.295081967213118,-1.6929288273290544,-10.602153139884063,-10.802153139884062,,,,0,reject,BELOW_MA60,0,reject,BELOW_MA60,none,tushare.daily,hand,,TUSHARE_RATE_LIMIT:抱歉，您访问接口(adj_factor)频率超限(1次/分钟)，具体频次详情：https://tushare.pro/document/1?doc_id=108。,2024-07-05,QFQ_UNAVAILABLE,3.66,3.9515000000000002,4.3445833333333335,4.022166666666666,1072961.308,1451518.4615,4.32,market_unknown,MARKET_WINDOW_INSUFFICIENT,,,,449
